TrueDistance,PredictedDistance,RSSI
2.70,3.1702,-62.19
2.70,3.6158,-65.12
2.70,3.3726,-63.54
2.70,3.1925,-62.34
2.70,3.1702,-62.19
2.70,3.4305,-63.92
2.70,3.3878,-63.64
2.70,3.5691,-64.82
2.70,2.2865,-55.85
2.70,2.5412,-57.76
2.70,3.4642,-64.14
2.70,3.9920,-67.48
2.70,3.5738,-64.85
2.70,3.4764,-64.22
2.70,3.7829,-66.18
2.70,3.6801,-65.53
2.70,3.5987,-65.01
2.70,3.7940,-66.25
2.70,3.6252,-65.18
2.70,3.5552,-64.73
2.70,3.6990,-65.65
2.70,3.5707,-64.83
2.70,3.5273,-64.55
2.70,3.6848,-65.56
2.70,3.5738,-64.85
2.70,3.5366,-64.61
2.70,3.6549,-65.37
2.70,3.5490,-64.69
2.70,3.6691,-65.46
2.70,3.6299,-65.21
2.70,3.7400,-65.91
2.70,3.6487,-65.33
2.70,3.5800,-64.89
2.70,3.5505,-64.70
2.70,3.6534,-65.36
2.70,3.5738,-64.85
2.70,3.5459,-64.67
2.70,3.5180,-64.49
2.70,3.6096,-65.08
2.70,3.5304,-64.57
2.70,3.4980,-64.36
2.70,2.2033,-55.21
2.70,2.4938,-57.41
2.70,2.3920,-56.65
2.70,2.3390,-56.25
2.70,2.4628,-57.18
2.70,2.4146,-56.82
2.70,2.4951,-57.42
2.70,2.5385,-57.74
2.70,2.2253,-55.38
2.70,2.6315,-58.42
2.70,3.4857,-64.28
2.70,3.1495,-62.05
2.70,3.0907,-61.65
2.70,3.4949,-64.34
2.70,2.3232,-56.13
2.70,2.1956,-55.15
2.70,2.3959,-56.68
2.70,2.3429,-56.28
2.70,2.4655,-57.20
2.70,2.5494,-57.82
2.70,2.4763,-57.28
2.70,3.2059,-62.43
2.70,4.2625,-69.12
2.70,4.7416,-71.92
2.70,4.0523,-67.85
2.70,3.8052,-66.32
2.70,5.4085,-75.62
2.70,3.7781,-66.15
2.70,3.4749,-64.21
2.70,4.0392,-67.77
2.70,2.2825,-55.82
2.70,2.5385,-57.74
2.70,3.4626,-64.13
2.70,3.0966,-61.69
2.70,3.1054,-61.75
2.70,2.9441,-60.64
2.70,2.9513,-60.69
2.70,5.5484,-76.37
2.70,3.8435,-66.56
2.70,3.2312,-62.60
2.70,3.1377,-61.97
2.70,3.6738,-65.49
2.70,3.3817,-63.60
2.70,3.2836,-62.95
2.70,3.1333,-61.94
2.70,3.1010,-61.72
2.70,3.3514,-63.40
2.70,3.2327,-62.61
2.70,3.1984,-62.38
2.70,3.3908,-63.66
2.70,3.2896,-62.99
2.70,3.1910,-62.33
2.70,3.1776,-62.24
2.70,3.3348,-63.29
2.70,3.2461,-62.70
2.70,3.2207,-62.53
2.70,3.2163,-62.50
2.70,3.3408,-63.33
2.70,3.2626,-62.81
2.70,3.2401,-62.66
2.70,3.3620,-63.47
2.70,3.2806,-62.93
2.70,3.3969,-63.70
2.70,2.3840,-56.59
2.70,2.6578,-58.61
2.70,3.5552,-64.73
2.70,3.1999,-62.39
2.70,3.1304,-61.92
2.70,3.5041,-64.40
2.70,3.3001,-63.06
2.70,3.2611,-62.80
2.70,3.5057,-64.41
2.70,3.3574,-63.44
2.70,3.2371,-62.64
2.70,3.2029,-62.41
2.70,3.1010,-61.72
2.70,2.9931,-60.98
2.70,4.2091,-68.80
2.70,3.7574,-66.02
2.70,4.2675,-69.15
2.70,5.4531,-75.86
2.70,3.7258,-65.82
2.70,3.4887,-64.30
2.70,4.0901,-68.08
2.70,3.6487,-65.33
2.70,3.3620,-63.47
2.70,3.2881,-62.98
2.70,3.5769,-64.87
2.70,3.4045,-63.75
2.70,3.3620,-63.47
2.70,3.3121,-63.14
2.70,3.4980,-64.36
2.70,3.3681,-63.51
2.70,3.3151,-63.16
2.70,3.4811,-64.25
2.70,3.3817,-63.60
2.70,3.3046,-63.09
2.70,3.2851,-62.96
2.70,3.4152,-63.82
2.70,3.3363,-63.30
2.70,3.3076,-63.11
2.70,3.2821,-62.94
2.70,3.2088,-62.45
2.70,3.1895,-62.32
2.70,3.3106,-63.13
2.70,3.4183,-63.84
2.70,3.3514,-63.40
2.70,3.3332,-63.28
2.70,3.4412,-63.99
2.70,3.3756,-63.56
2.70,3.3076,-63.11
2.70,3.2941,-63.02
2.70,3.2386,-62.65
2.70,3.2207,-62.53
2.70,3.2044,-62.42
2.70,3.3001,-63.06
2.70,3.2401,-62.66
2.70,3.2163,-62.50
2.70,3.3106,-63.13
2.70,3.4015,-63.73
2.70,3.3393,-63.32
2.70,3.3166,-63.17
2.70,3.4122,-63.80
2.70,3.3559,-63.43
2.70,3.2956,-63.03
2.70,3.2836,-62.95
2.70,3.3848,-63.62
2.70,3.3182,-63.18
2.70,3.3046,-63.09
2.70,3.2851,-62.96
2.70,3.2297,-62.59
2.70,3.2192,-62.52
2.70,3.3151,-63.16
2.70,3.2956,-63.03
2.70,3.3817,-63.60
2.70,3.4718,-64.19
2.70,3.4076,-63.77
2.70,3.3848,-63.62
2.70,3.3378,-63.31
2.70,3.2806,-62.93
2.70,3.2626,-62.81
2.70,3.3620,-63.47
2.70,3.3227,-63.21
2.70,3.3031,-63.08
2.70,3.2836,-62.95
2.70,3.3756,-63.56
2.70,3.3242,-63.22
2.70,3.3106,-63.13
2.70,3.3939,-63.68
2.70,3.3423,-63.34
2.70,3.2911,-63.00
2.70,3.2730,-62.88
2.70,3.2252,-62.56
2.70,3.1806,-62.26
2.70,3.1732,-62.21
2.70,3.2611,-62.80
2.70,3.2088,-62.45
2.70,3.1940,-62.35
2.70,2.9931,-60.98
2.70,4.1329,-68.34
2.70,3.4152,-63.82
2.70,3.2760,-62.90
2.70,3.6990,-65.65
2.70,3.4274,-63.90
2.70,3.3635,-63.48
2.70,3.3166,-63.17
2.70,3.2806,-62.93
2.70,3.1584,-62.11
2.70,3.1422,-62.00
2.70,3.1171,-61.83
2.70,3.3393,-63.32
2.70,3.2312,-62.60
2.70,3.2029,-62.41
2.70,3.3772,-63.57
2.70,3.2911,-63.00
2.70,3.2611,-62.80
2.70,3.1806,-62.26
2.70,3.1702,-62.19
2.70,3.1510,-62.06
2.70,3.3016,-63.07
2.70,2.3614,-56.42
2.70,2.6453,-58.52
2.70,3.5940,-64.98
2.70,4.2157,-68.84
2.70,3.7448,-65.94
2.70,4.0654,-67.93
2.70,3.7448,-65.94
2.70,3.5288,-64.56
2.70,3.4504,-64.05
2.70,3.2926,-63.01
2.70,3.2506,-62.73
2.70,3.2014,-62.40
2.70,3.3939,-63.68
2.70,3.3166,-63.17
2.70,2.8725,-60.14
2.70,4.2859,-69.26
2.70,3.5103,-64.44
2.70,3.3106,-63.13
2.70,3.7590,-66.03
2.70,3.4519,-64.06
2.70,3.3635,-63.48
2.70,3.6848,-65.56
2.70,2.3959,-56.68
2.70,2.2943,-55.91
2.70,2.4226,-56.88
2.70,3.1732,-62.21
2.70,2.9671,-60.80
2.70,2.9484,-60.67
2.70,3.3332,-63.28
2.70,3.1776,-62.24
2.70,3.4626,-64.13
2.70,3.7021,-65.67
2.70,3.5149,-64.47
2.70,3.4534,-64.07
2.70,3.6440,-65.30
2.70,3.5088,-64.43
2.70,3.4580,-64.10
2.70,3.4152,-63.82
2.70,3.5909,-64.96
2.70,3.4826,-64.26
2.70,3.4427,-64.00
2.70,3.5987,-65.01
2.70,3.5088,-64.43
2.70,3.4703,-64.18
2.80,2.9685,-60.81
2.80,2.9743,-60.85
2.80,2.9931,-60.98
2.80,2.9642,-60.78
2.80,2.9311,-60.55
2.80,2.9455,-60.65
2.80,2.9642,-60.78
2.80,2.9369,-60.59
2.80,2.9513,-60.69
2.80,2.9700,-60.82
2.80,2.9369,-60.59
2.80,2.9498,-60.68
2.80,2.9700,-60.82
2.80,2.9873,-60.94
2.80,2.9657,-60.79
2.80,2.9830,-60.91
2.80,2.9498,-60.68
2.80,2.9225,-60.49
2.80,2.9311,-60.55
2.80,2.9513,-60.69
2.80,2.9240,-60.50
2.80,2.9383,-60.60
2.80,2.9469,-60.66
2.80,2.9657,-60.79
2.80,2.9383,-60.60
2.80,2.9469,-60.66
2.80,2.9657,-60.79
2.80,2.9671,-60.80
2.80,2.9397,-60.61
2.80,2.9585,-60.74
2.80,2.9714,-60.83
2.80,2.9902,-60.96
2.80,2.9556,-60.72
2.80,2.9628,-60.77
2.80,2.9815,-60.90
2.80,2.9469,-60.66
2.80,2.9556,-60.72
2.80,2.9743,-60.85
2.80,2.9917,-60.97
2.80,2.9527,-60.70
2.80,2.9599,-60.75
2.80,2.9326,-60.56
2.80,2.9068,-60.38
2.80,2.9154,-60.44
2.80,2.9354,-60.58
2.80,2.9096,-60.40
2.80,2.9182,-60.46
2.80,2.9340,-60.57
2.80,2.9527,-60.70
2.80,2.9211,-60.48
2.80,2.9469,-60.66
2.80,2.9830,-60.91
2.80,2.9541,-60.71
2.80,2.9787,-60.88
2.80,2.9513,-60.69
2.80,2.9182,-60.46
2.80,2.9268,-60.52
2.80,2.9469,-60.66
2.80,2.9211,-60.48
2.80,2.9354,-60.58
2.80,2.9484,-60.67
2.80,2.9168,-60.45
2.80,2.9311,-60.55
2.80,2.9513,-60.69
2.80,2.9700,-60.82
2.80,2.9426,-60.63
2.80,2.9498,-60.68
2.80,2.9685,-60.81
2.80,2.9873,-60.94
2.80,2.9642,-60.78
2.80,2.9772,-60.87
2.80,3.0018,-61.04
2.80,2.9671,-60.80
2.80,2.9844,-60.92
2.80,3.0032,-61.05
2.80,2.9743,-60.85
2.80,2.9801,-60.89
2.80,2.9989,-61.02
2.80,2.9700,-60.82
2.80,2.9815,-60.90
2.80,2.9946,-60.99
2.80,3.0061,-61.07
2.80,3.0396,-61.30
2.80,3.0556,-61.41
2.80,3.0250,-61.20
2.80,3.0410,-61.31
2.80,3.0105,-61.10
2.80,2.9801,-60.89
2.80,2.9873,-60.94
2.80,3.0047,-61.06
2.80,3.0163,-61.14
2.80,3.0265,-61.21
2.80,3.0425,-61.32
2.80,3.0119,-61.11
2.80,3.0221,-61.18
2.80,3.0396,-61.30
2.80,3.0498,-61.37
2.80,3.0644,-61.47
2.80,3.0323,-61.25
2.80,3.0018,-61.04
2.80,3.0134,-61.12
2.80,3.0250,-61.20
2.80,3.0294,-61.23
2.80,3.0454,-61.34
2.80,3.0600,-61.44
2.80,3.0294,-61.23
2.80,3.0337,-61.26
2.80,3.0498,-61.37
2.80,3.0178,-61.15
2.80,2.9888,-60.95
2.80,3.0004,-61.03
2.80,3.0178,-61.15
2.80,2.9815,-60.90
2.80,2.9946,-60.99
2.80,3.0119,-61.11
2.80,3.0279,-61.22
2.80,3.0439,-61.33
2.80,3.0600,-61.44
2.80,3.0221,-61.18
2.80,3.0279,-61.22
2.80,3.0498,-61.37
2.80,3.0178,-61.15
2.80,3.0236,-61.19
2.80,3.0512,-61.38
2.80,3.0134,-61.12
2.80,3.0250,-61.20
2.80,3.0410,-61.31
2.80,3.0571,-61.42
2.80,3.0541,-61.40
2.80,3.0629,-61.46
2.80,3.0265,-61.21
2.80,2.9960,-61.00
2.80,3.0076,-61.08
2.80,2.9729,-60.84
2.80,2.9729,-60.84
2.80,2.9801,-60.89
2.80,2.9975,-61.01
2.80,2.9685,-60.81
2.80,2.9873,-60.94
2.80,3.0047,-61.06
2.80,2.9758,-60.86
2.80,2.9888,-60.95
2.80,3.0061,-61.07
2.80,2.9714,-60.83
2.80,2.9888,-60.95
2.80,3.0004,-61.03
2.80,2.9657,-60.79
2.80,2.9729,-60.84
2.80,2.9801,-60.89
2.80,2.9975,-61.01
2.80,2.9685,-60.81
2.80,2.9815,-60.90
2.80,2.9989,-61.02
2.80,3.0105,-61.10
2.80,2.9815,-60.90
2.80,2.9931,-60.98
2.80,2.9585,-60.74
2.80,2.9254,-60.51
2.80,2.9455,-60.65
2.80,2.9197,-60.47
2.80,2.9283,-60.53
2.80,2.9369,-60.59
2.80,2.9383,-60.60
2.80,2.9010,-60.34
2.80,2.9111,-60.41
2.80,2.9311,-60.55
2.80,2.8996,-60.33
2.80,2.9082,-60.39
2.80,2.9297,-60.54
2.80,2.8982,-60.32
2.80,2.9125,-60.42
2.80,2.9340,-60.57
2.80,2.9469,-60.66
2.80,2.9902,-60.96
2.80,3.0076,-61.08
2.80,2.9729,-60.84
2.80,2.9844,-60.92
2.80,3.0032,-61.05
2.80,2.9671,-60.80
2.80,2.9340,-60.57
2.80,2.9484,-60.67
2.80,2.9671,-60.80
2.80,2.9397,-60.61
2.80,2.9541,-60.71
2.80,2.9671,-60.80
2.80,2.9859,-60.93
2.80,2.9570,-60.73
2.80,2.9642,-60.78
2.80,2.9830,-60.91
2.80,3.0004,-61.03
2.80,2.9772,-60.87
2.80,2.9902,-60.96
2.80,3.0134,-61.12
2.80,2.9830,-60.91
2.80,2.9902,-60.96
2.80,2.9960,-61.00
2.80,2.9671,-60.80
2.80,2.9743,-60.85
2.80,2.9859,-60.93
2.80,2.9585,-60.74
2.80,2.9657,-60.79
2.80,2.9772,-60.87
2.80,2.9902,-60.96
2.80,2.9556,-60.72
2.80,2.9628,-60.77
2.80,2.9815,-60.90
2.80,2.9541,-60.71
2.80,2.9211,-60.48
2.80,2.9354,-60.58
2.80,2.9096,-60.40
2.80,2.9182,-60.46
2.80,2.8868,-60.24
2.80,2.9025,-60.35
2.80,2.9240,-60.50
2.80,2.8982,-60.32
2.80,2.9068,-60.38
2.80,2.9340,-60.57
2.80,2.9082,-60.39
2.80,2.8825,-60.21
2.80,2.8982,-60.32
2.80,2.9254,-60.51
2.80,2.8996,-60.33
2.80,2.9096,-60.40
2.80,2.9182,-60.46
2.80,2.9383,-60.60
2.80,2.9469,-60.66
2.80,2.9714,-60.83
2.80,2.9960,-61.00
2.80,2.9671,-60.80
2.80,2.9801,-60.89
2.80,2.9975,-61.01
2.80,2.9743,-60.85
2.80,2.9469,-60.66
2.80,2.9599,-60.75
2.80,2.9902,-60.96
2.80,2.9613,-60.76
2.80,2.9340,-60.57
2.80,2.9369,-60.59
2.80,2.9053,-60.37
2.80,2.9197,-60.47
2.80,2.9340,-60.57
2.80,2.9484,-60.67
2.80,2.9211,-60.48
2.80,2.9354,-60.58
2.80,2.9613,-60.76
2.80,2.9801,-60.89
2.80,2.9513,-60.69
2.80,2.9657,-60.79
2.80,2.9888,-60.95
2.80,2.9613,-60.76
2.80,2.9743,-60.85
2.80,2.9917,-60.97
2.80,2.9628,-60.77
2.80,2.9758,-60.86
2.80,2.9888,-60.95
2.80,3.0119,-61.11
2.80,2.9830,-60.91
2.80,2.9946,-60.99
2.80,3.0178,-61.15
2.80,3.0396,-61.30
2.80,3.0090,-61.09
2.80,3.0207,-61.17
2.80,3.0367,-61.28
2.80,3.0061,-61.07
2.80,2.9772,-60.87
2.80,2.9946,-60.99
2.80,3.0236,-61.19
2.80,2.9931,-60.98
2.80,2.9714,-60.83
2.80,2.9830,-60.91
2.80,2.9556,-60.72
2.80,2.9685,-60.81
2.80,2.9815,-60.90
2.80,2.9989,-61.02
2.80,3.0105,-61.10
2.80,3.0265,-61.21
2.80,3.0498,-61.37
2.80,3.0178,-61.15
2.80,3.0221,-61.18
2.80,3.0396,-61.30
2.80,3.0090,-61.09
2.80,2.9787,-60.88
2.80,2.9859,-60.93
2.80,3.0032,-61.05
2.80,2.9743,-60.85
2.80,2.9975,-61.01
2.80,2.9685,-60.81
2.80,2.9815,-60.90
2.80,2.9989,-61.02
2.80,2.9700,-60.82
2.80,2.9426,-60.63
2.80,2.9570,-60.73
2.80,2.9758,-60.86
2.80,2.9469,-60.66
2.80,2.9613,-60.76
2.80,2.9685,-60.81
2.80,2.9801,-60.89
2.80,2.9527,-60.70
2.80,2.9599,-60.75
2.80,2.9787,-60.88
2.90,3.4335,-63.94
2.90,3.4335,-63.94
2.90,3.4642,-64.14
2.90,3.4642,-64.14
2.90,3.4320,-63.93
2.90,3.4015,-63.73
2.90,3.4397,-63.98
2.90,3.4412,-63.99
2.90,3.4106,-63.79
2.90,3.4106,-63.79
2.90,3.4122,-63.80
2.90,3.3832,-63.61
2.90,3.4167,-63.83
2.90,3.4167,-63.83
2.90,3.3878,-63.64
2.90,3.4198,-63.85
2.90,3.4213,-63.86
2.90,3.3924,-63.67
2.90,3.3635,-63.48
2.90,3.3665,-63.50
2.90,3.3393,-63.32
2.90,3.3802,-63.59
2.90,3.4122,-63.80
2.90,3.4137,-63.81
2.90,3.3787,-63.58
2.90,3.4305,-63.92
2.90,3.4305,-63.92
2.90,3.4000,-63.72
2.90,3.4320,-63.93
2.90,3.4335,-63.94
2.90,3.4030,-63.74
2.90,3.3802,-63.59
2.90,3.4137,-63.81
2.90,3.4076,-63.77
2.90,3.4397,-63.98
2.90,3.4764,-64.22
2.90,3.4749,-64.21
2.90,3.4442,-64.01
2.90,3.4442,-64.01
2.90,3.4427,-64.00
2.90,3.4137,-63.81
2.90,3.4504,-64.05
2.90,3.4198,-63.85
2.90,3.4519,-64.06
2.90,3.4504,-64.05
2.90,3.4198,-63.85
2.90,3.4213,-63.86
2.90,3.3969,-63.70
2.90,3.4305,-63.92
2.90,3.4305,-63.92
2.90,3.4000,-63.72
2.90,3.3711,-63.53
2.90,3.4106,-63.79
2.90,3.4061,-63.76
2.90,3.3772,-63.57
2.90,3.4167,-63.83
2.90,3.4473,-64.03
2.90,3.4473,-64.03
2.90,3.4718,-64.19
2.90,3.4703,-64.18
2.90,3.4703,-64.18
2.90,3.5057,-64.41
2.90,3.4918,-64.32
2.90,3.1245,-61.88
2.90,2.9917,-60.97
2.90,3.3121,-63.14
2.90,3.3378,-63.31
2.90,3.2312,-62.60
2.90,3.3681,-63.51
2.90,3.4734,-64.20
2.90,3.4703,-64.18
2.90,3.3893,-63.65
2.90,3.4657,-64.15
2.90,3.4642,-64.14
2.90,3.4000,-63.72
2.90,3.4734,-64.20
2.90,3.4718,-64.19
2.90,3.7860,-66.20
2.90,3.7622,-66.05
2.90,3.6911,-65.60
2.90,3.6268,-65.19
2.90,3.6722,-65.48
2.90,3.6581,-65.39
2.90,3.6033,-65.04
2.90,3.6534,-65.36
2.90,3.6927,-65.61
2.90,3.6706,-65.47
2.90,3.6190,-65.14
2.90,3.6581,-65.39
2.90,3.6471,-65.32
2.90,3.6299,-65.21
2.90,3.5831,-64.91
2.90,3.5691,-64.82
2.90,3.5273,-64.55
2.90,3.5800,-64.89
2.90,3.8243,-66.44
2.90,3.7701,-66.10
2.90,3.8052,-66.32
2.90,3.7606,-66.04
2.90,3.7892,-66.22
2.90,3.7733,-66.12
2.90,3.7590,-66.03
2.90,3.7179,-65.77
2.90,3.7527,-65.99
2.90,3.7337,-65.87
2.90,3.6942,-65.62
2.90,3.7163,-65.76
2.90,3.7053,-65.69
2.90,3.6549,-65.37
2.90,3.6393,-65.27
2.90,3.6315,-65.22
2.90,3.5909,-64.96
2.90,3.6236,-65.17
2.90,3.6096,-65.08
2.90,3.5769,-64.87
2.90,4.0901,-68.08
2.90,3.7147,-65.75
2.90,3.4335,-63.94
2.90,3.2536,-62.75
2.90,3.4672,-64.16
2.90,3.4381,-63.97
2.90,3.3529,-63.41
2.90,3.4795,-64.24
2.90,3.4749,-64.21
2.90,3.5831,-64.91
2.90,3.5691,-64.82
2.90,3.5041,-64.40
2.90,3.5753,-64.86
2.90,3.5645,-64.79
2.90,3.5103,-64.44
2.90,3.5707,-64.83
2.90,3.6236,-65.17
2.90,3.4964,-64.35
2.90,3.1940,-62.35
2.90,3.2716,-62.87
2.90,3.1333,-61.94
2.90,3.0498,-61.37
2.90,3.2596,-62.79
2.90,3.2851,-62.96
2.90,3.2103,-62.46
2.90,3.3378,-63.31
2.90,3.4427,-64.00
2.90,3.4289,-63.91
2.90,3.3635,-63.48
2.90,3.4442,-64.01
2.90,3.4442,-64.01
2.90,3.4335,-63.94
2.90,3.4980,-64.36
2.90,3.4949,-64.34
2.90,3.4811,-64.25
2.90,3.4320,-63.93
2.90,3.4872,-64.29
2.90,3.4841,-64.27
2.90,3.4397,-63.98
2.90,3.3984,-63.71
2.90,3.3924,-63.67
2.90,3.3635,-63.48
2.90,4.2341,-68.95
2.90,4.3144,-69.43
2.90,4.0311,-67.72
2.90,3.7321,-65.86
2.90,3.8917,-66.86
2.90,3.7908,-66.23
2.90,3.7179,-65.77
2.90,3.5847,-64.92
2.90,3.6911,-65.60
2.90,3.6659,-65.44
2.90,3.5707,-64.83
2.90,3.5041,-64.40
2.90,3.5753,-64.86
2.90,3.5660,-64.80
2.90,3.5119,-64.45
2.90,3.5707,-64.83
2.90,3.6252,-65.18
2.90,3.6127,-65.10
2.90,3.5552,-64.73
2.90,3.5381,-64.62
2.90,3.5335,-64.59
2.90,3.4857,-64.28
2.90,3.5335,-64.59
2.90,3.5288,-64.56
2.90,3.5165,-64.48
2.90,3.4811,-64.25
2.90,3.5242,-64.53
2.90,3.5211,-64.51
2.90,3.4795,-64.24
2.90,3.4351,-63.95
2.90,3.4780,-64.23
2.90,3.4688,-64.17
2.90,3.4335,-63.94
2.90,3.4749,-64.21
2.90,3.5149,-64.47
2.90,3.5119,-64.45
2.90,3.4749,-64.21
2.90,3.5134,-64.46
2.90,3.5505,-64.70
2.90,3.5459,-64.67
2.90,3.5149,-64.47
2.90,3.5521,-64.71
2.90,3.5412,-64.64
2.90,3.5103,-64.44
2.90,3.5011,-64.38
2.90,3.4657,-64.15
2.90,3.5041,-64.40
2.90,3.5011,-64.38
2.90,3.4672,-64.16
2.90,3.5041,-64.40
2.90,3.4949,-64.34
2.90,3.4672,-64.16
2.90,3.5041,-64.40
2.90,3.5397,-64.63
2.90,3.5366,-64.61
2.90,3.5011,-64.38
2.90,3.5304,-64.57
2.90,3.5257,-64.54
2.90,3.5227,-64.52
2.90,3.4887,-64.30
2.90,3.5180,-64.49
2.90,3.5149,-64.47
2.90,3.4749,-64.21
2.90,3.4366,-63.96
2.90,3.4672,-64.16
2.90,3.4657,-64.15
2.90,3.4274,-63.90
2.90,3.4596,-64.11
2.90,3.4903,-64.31
2.90,3.4811,-64.25
2.90,3.5103,-64.44
2.90,3.5026,-64.39
2.90,3.5304,-64.57
2.90,3.5273,-64.55
2.90,3.4934,-64.33
2.90,3.5211,-64.51
2.90,3.5119,-64.45
2.90,3.4718,-64.19
2.90,3.4718,-64.19
2.90,3.4397,-63.98
2.90,3.4764,-64.22
2.90,3.4688,-64.17
2.90,3.4611,-64.12
2.90,3.4244,-63.88
2.90,3.4488,-64.04
2.90,3.4488,-64.04
2.90,3.4183,-63.84
2.90,3.3893,-63.65
2.90,3.4213,-63.86
2.90,3.4167,-63.83
2.90,3.3863,-63.63
2.90,3.4198,-63.85
2.90,3.4504,-64.05
2.90,3.4504,-64.05
2.90,3.4137,-63.81
2.90,3.4091,-63.78
2.90,3.3741,-63.55
2.90,3.3756,-63.56
2.90,3.3423,-63.34
2.90,3.3166,-63.17
2.90,3.3514,-63.40
2.90,3.3559,-63.43
2.90,3.3227,-63.21
2.90,3.3514,-63.40
2.90,3.3544,-63.42
2.90,3.3227,-63.21
2.90,3.3272,-63.24
2.90,3.3016,-63.07
2.90,3.3378,-63.31
2.90,3.3348,-63.29
2.90,3.3091,-63.12
2.90,3.3514,-63.40
2.90,3.3544,-63.42
2.90,3.3287,-63.25
2.90,3.3635,-63.48
2.90,3.3969,-63.70
2.90,3.3984,-63.71
2.90,3.3696,-63.52
2.90,3.4030,-63.74
2.90,3.4045,-63.75
2.90,3.4061,-63.76
2.90,3.3711,-63.53
2.90,3.4045,-63.75
2.90,3.4061,-63.76
2.90,3.3772,-63.57
2.90,3.3499,-63.39
2.90,3.3529,-63.41
2.90,3.3197,-63.19
2.90,3.3559,-63.43
2.90,3.3590,-63.45
2.90,3.3924,-63.67
2.90,3.4244,-63.88
2.90,3.4626,-64.13
2.90,3.4611,-64.12
2.90,3.4305,-63.92
2.90,3.4305,-63.92
2.90,3.4611,-64.12
2.90,3.4611,-64.12
2.90,3.4289,-63.91
2.90,3.4611,-64.12
2.90,3.4657,-64.15
2.90,3.4718,-64.19
2.90,3.4397,-63.98
3.00,3.0702,-61.51
3.00,3.0207,-61.17
3.00,3.0192,-61.16
3.00,3.0761,-61.55
3.00,3.0279,-61.22
3.00,3.0265,-61.21
3.00,3.0892,-61.64
3.00,3.0410,-61.31
3.00,3.0323,-61.25
3.00,3.0863,-61.62
3.00,3.0396,-61.30
3.00,3.0936,-61.67
3.00,3.0468,-61.35
3.00,3.0381,-61.29
3.00,3.0907,-61.65
3.00,3.0454,-61.34
3.00,3.0425,-61.32
3.00,3.0951,-61.68
3.00,3.0483,-61.36
3.00,3.0047,-61.06
3.00,2.9989,-61.02
3.00,3.0527,-61.39
3.00,3.0076,-61.08
3.00,3.0076,-61.08
3.00,3.0076,-61.08
3.00,3.0600,-61.44
3.00,3.0163,-61.14
3.00,3.0090,-61.09
3.00,3.0614,-61.45
3.00,3.1186,-61.84
3.00,3.0775,-61.56
3.00,3.0746,-61.54
3.00,3.0308,-61.24
3.00,2.9873,-60.94
3.00,2.9830,-60.91
3.00,3.0352,-61.27
3.00,2.9873,-60.94
3.00,2.9815,-60.90
3.00,2.9772,-60.87
3.00,3.0294,-61.23
3.00,2.9873,-60.94
3.00,2.9815,-60.90
3.00,3.0352,-61.27
3.00,3.0863,-61.62
3.00,3.0819,-61.59
3.00,3.1318,-61.93
3.00,3.0848,-61.61
3.00,3.0410,-61.31
3.00,3.0337,-61.26
3.00,3.0848,-61.61
3.00,3.0454,-61.34
3.00,3.0381,-61.29
3.00,3.0250,-61.20
3.00,3.0761,-61.55
3.00,3.0323,-61.25
3.00,3.0250,-61.20
3.00,3.0761,-61.55
3.00,3.1318,-61.93
3.00,3.0848,-61.61
3.00,3.0761,-61.55
3.00,3.1245,-61.88
3.00,3.0790,-61.57
3.00,3.0352,-61.27
3.00,3.0279,-61.22
3.00,3.0790,-61.57
3.00,3.0512,-61.38
3.00,3.0439,-61.33
3.00,3.1230,-61.87
3.00,3.0775,-61.56
3.00,3.0687,-61.50
3.00,3.1127,-61.80
3.00,3.0673,-61.49
3.00,3.0585,-61.43
3.00,3.1083,-61.77
3.00,3.0629,-61.46
3.00,3.0192,-61.16
3.00,3.0119,-61.11
3.00,3.0702,-61.51
3.00,3.0265,-61.21
3.00,3.0192,-61.16
3.00,3.0702,-61.51
3.00,3.1201,-61.85
3.00,3.0746,-61.54
3.00,3.0717,-61.52
3.00,3.1274,-61.90
3.00,3.1157,-61.82
3.00,3.1643,-62.15
3.00,2.2460,-55.54
3.00,2.5181,-57.59
3.00,2.6219,-58.35
3.00,3.0178,-61.15
3.00,2.8186,-59.76
3.00,2.8242,-59.80
3.00,3.0527,-61.39
3.00,3.2133,-62.48
3.00,3.0717,-61.52
3.00,3.0483,-61.36
3.00,3.1836,-62.28
3.00,3.2836,-62.95
3.00,3.1747,-62.22
3.00,3.1495,-62.05
3.00,3.2461,-62.70
3.00,3.1673,-62.17
3.00,3.0863,-61.62
3.00,3.0717,-61.52
3.00,4.1775,-68.61
3.00,3.1274,-61.90
3.00,2.7692,-59.41
3.00,2.7889,-59.55
3.00,3.1112,-61.79
3.00,2.9254,-60.51
3.00,2.9139,-60.43
3.00,2.9068,-60.38
3.00,3.0644,-61.47
3.00,2.9527,-60.70
3.00,2.9426,-60.63
3.00,3.0629,-61.46
3.00,3.0454,-61.34
3.00,2.9628,-60.77
3.00,2.8910,-60.27
3.00,2.8882,-60.25
3.00,2.9917,-60.97
3.00,2.9830,-60.91
3.00,2.9830,-60.91
3.00,3.0702,-61.51
3.00,3.0076,-61.08
3.00,2.9989,-61.02
3.00,2.9441,-60.64
3.00,2.8925,-60.28
3.00,2.8910,-60.27
3.00,2.9700,-60.82
3.00,2.9211,-60.48
3.00,2.9168,-60.45
